"","Creek","Date","WY","ppt","t_max","t_min","t_avg","vpd_min","vpd_max"
"12068","Lyons Cr",2018-12-01,2019,76.1740036,5.9749999,-4.2970004,0.8380001,0.724,5.8210001
"12069","Lyons Cr",2019-01-01,2019,246.6300049,6.3800001,-2.779,1.8000001,1.0599999,5.559
"12070","Lyons Cr",2019-02-01,2019,489.5310059,0.445,-8.0410004,-3.7980001,0.268,1.955
"12071","Lyons Cr",2019-03-01,2019,223.4859924,5.3699999,-3.9070003,0.731,0.682,5.0640001
"12072","Lyons Cr",2019-04-01,2019,76.1230011,11.3660002,0.305,5.8354998,1.572,9.1590004
"12073","Lyons Cr",2019-05-01,2019,201.723999,11.8690004,0.877,6.3729997,1.332,8.4960003
"12074","Lyons Cr",2019-06-01,2019,10.5970001,19.7059994,7.3530002,13.5293999,3.5650001,16.0419998
"12075","Lyons Cr",2019-07-01,2019,2.7550001,23.0419998,11.9549999,17.4983997,4.927,18.2609997
"12076","Lyons Cr",2019-08-01,2019,0,24.5160007,11.3830004,17.9494991,5.6360002,22.3040009
"12077","Lyons Cr",2019-09-01,2019,32.3330002,19.2830009,7.2859998,13.2845001,3.9059999,16.4209995
"12078","Lyons Cr",2019-10-01,2020,4.9629998,14.0790005,1.044,7.5614996,3.5050001,12.9790001
"12079","Lyons Cr",2019-11-01,2020,57.3419991,12.6800003,0.554,6.6169996,3.392,12.0550003
"12080","Lyons Cr",2019-12-01,2020,239.3890076,4.263,-3.849,0.207,0.583,3.6489999
"12081","Lyons Cr",2020-01-01,2020,70.6610031,6.1290002,-3.8180001,1.1550001,0.665,5.7020001
"12082","Lyons Cr",2020-02-01,2020,4.1900001,8.7069998,-3.029,2.8388999,2.1010001,9.632
"12083","Lyons Cr",2020-03-01,2020,201.9100037,5.5830002,-4.1950002,0.694,0.726,5.3010001
"12084","Lyons Cr",2020-04-01,2020,93.8820038,11.1389999,-0.588,5.2753997,1.11,8.3039999
"12085","Lyons Cr",2020-05-01,2020,91.3570023,15.1960001,3.4530001,9.3245001,2.6110001,12.7309999
"12086","Lyons Cr",2020-06-01,2020,13.8129997,19.6289997,6.8759999,13.2523994,3.6530001,16.7049999
"12087","Lyons Cr",2020-07-01,2020,5.4450002,24.7910004,12.7989998,18.7950001,6.8460002,22.9039993
"12088","Lyons Cr",2020-08-01,2020,3.7969999,25.5119991,12.7720003,19.1418991,6.8039999,25.6259995
"12089","Lyons Cr",2020-09-01,2020,0.327,23.2719994,11.1470003,17.2094002,7.3070002,23.6389999
"12090","Lyons Cr",2020-10-01,2021,0,20.0310001,7.2030001,13.6169996,6.763,20.6329994
"12091","Lyons Cr",2020-11-01,2021,105.125,9.7270002,-1.801,3.9629998,2.4289999,10.151
"12092","Lyons Cr",2020-12-01,2021,85.5410004,8.1169996,-3.2550001,2.4308999,1.5930001,7.9889998
"12093","Lyons Cr",2021-01-01,2021,187.3881989,5.0695,-3.4675,0.8009,1.2598,5.6005998
"12094","Lyons Cr",2021-02-01,2021,141.4257965,5.868,-4.2428999,0.8125,1.0242,6.2638998
"12095","Lyons Cr",2021-03-01,2021,109.6406937,5.5717001,-4.7972999,0.3872,1.1082,6.6440001
"12096","Lyons Cr",2021-04-01,2021,21.4869995,11.5098,0.3506,5.9301,2.5065999,10.7404995
"12097","Lyons Cr",2021-05-01,2021,15.5787992,15.2508993,3.8430998,9.5468998,3.3827,13.7657995
"12098","Lyons Cr",2021-06-01,2021,5.0089998,22.2406998,10.5672998,16.4039001,6.0903997,21.5380001
"12099","Lyons Cr",2021-07-01,2021,4.0606999,26.1041985,14.5486994,20.3263988,8.1335001,26.5000992
"12100","Lyons Cr",2021-08-01,2021,0,24.3106995,14.3491001,19.3297997,9.3250999,24.9860001
"12101","Lyons Cr",2021-09-01,2021,10.7376995,22.0390987,11.3627996,16.7008991,7.2233996,22.2908993
"12102","Lyons Cr",2021-10-01,2022,389.431488,12.2832994,3.1043,7.6936998,1.9701999,8.8256998
"12103","Lyons Cr",2021-11-01,2022,50.0837975,11.5370998,2.1724999,6.8546996,1.8498,9.1367998
"12104","Lyons Cr",2021-12-01,2022,504.2956848,4.9323997,-2.5709999,1.1805999,1.3354,5.5325999
"12105","Lyons Cr",2022-01-01,2022,12.8771,8.4317999,-2.0128,3.2093999,1.9354001,8.3092995
"12106","Lyons Cr",2022-02-01,2022,31.3968983,7.3217998,-3.3959,1.9628999,2.6931999,8.8097
"12107","Lyons Cr",2022-03-01,2022,42.1721001,8.6553001,-1.3684,3.6434,1.5190004,8.0215998
"12108","Lyons Cr",2022-04-01,2022,205.2478943,8.8977995,-1.3752999,3.7612,1.7487,8.4735003
"12109","Lyons Cr",2022-05-01,2022,27.039999,13.1075001,1.6689999,7.3881998,2.9701998,11.7974997
"12110","Lyons Cr",2022-06-01,2022,40.2412987,18.5361996,7.3216996,12.9288998,4.6484995,16.6408997
"12111","Lyons Cr",2022-07-01,2022,0,23.8797989,13.2480993,18.5639,7.0922999,23.0063
"12112","Lyons Cr",2022-08-01,2022,9.2048998,24.5541992,15.0255995,19.7897987,8.7476997,23.1721992
"12113","Lyons Cr",2022-09-01,2022,42.9433975,21.3725986,12.3168001,16.8445988,7.9375,20.6366997
"12114","Lyons Cr",2022-10-01,2023,4.7737999,17.7455997,6.6247997,12.1850996,5.3683,16.9906998
"12115","Lyons Cr",2022-11-01,2023,156.3659973,6.2332997,-4.5924997,0.8203,1.1019003,6.3448
"12116","Lyons Cr",2022-12-01,2023,750.7642822,3.7667999,-4.3343997,-0.2837,0.8595,4.4804997
"12117","Lyons Cr",2023-01-01,2023,642.9971924,2.8676999,-5.5397997,-1.336,0.6219,4.1455998
"12118","Lyons Cr",2023-02-01,2023,239.2052002,3.2702999,-6.7403998,-1.735,1.4072,5.9365997
"12119","Lyons Cr",2023-03-01,2023,597.1812744,1.1144999,-7.1851997,-3.0353,0.4441,3.5098999
"12120","Lyons Cr",2023-04-01,2023,30.6806984,9.4310999,-2.2377999,3.5965998,1.7436999,9.0692997
"12121","Lyons Cr",2023-05-01,2023,98.6287994,12.5661993,2.944,7.7549996,2.2433999,10.1343994
"12122","Lyons Cr",2023-06-01,2023,53.2880974,16.1462002,2.8634999,9.5047998,0.7362,11.9165001
"12123","Lyons Cr",2023-07-01,2023,0.0329,24.8041992,13.1595001,18.9818001,7.3667998,25.292099
"12124","Lyons Cr",2023-08-01,2023,60.9020996,22.0896988,12.4137993,17.2516994,5.402,19.0557995
"12125","Lyons Cr",2023-09-01,2023,36.5570984,17.6455994,9.1087999,13.3771,3.8634,13.2550993
"12126","Lyons Cr",2023-10-01,2024,36.7567978,14.8049994,4.2230997,9.5139999,3.0135,12.1342001
"12127","Lyons Cr",2023-11-01,2024,91.5718994,9.7726002,-2.7438998,3.5142999,0.6274,8.7778997
"12128","Lyons Cr",2023-12-01,2024,197.4563904,7.1718998,-0.7127,3.2294998,1.4224,6.4541998
"12129","Lyons Cr",2024-01-01,2024,252.7447968,3.2114999,-5.7792001,-1.2838,0.2596,3.9473999
"12130","Lyons Cr",2024-02-01,2024,217.9356995,3.5126998,-6.4340997,-1.4606,0.2014,4.0506001
"12131","Lyons Cr",2024-03-01,2024,337.4732056,4.1475997,-6.5591998,-1.2058001,0.4204,4.8902998
"12132","Lyons Cr",2024-04-01,2024,65.6477966,9.5404997,-4.4608998,2.5397999,0.4469,8.3456001
"12133","Lyons Cr",2024-05-01,2024,47.4636002,14.0422993,3.0980999,8.5702,2.2753999,11.1105995
"12134","Lyons Cr",2024-06-01,2024,0.4743,21.5028992,10.7895994,16.1462498,4.9175997,18.9090004
"12135","Lyons Cr",2024-07-01,2024,7.0627999,26.0454998,15.0478001,20.5466499,8.8302994,26.0202999
"12136","Lyons Cr",2024-08-01,2024,9.3667994,22.4440994,12.3039999,17.3740501,7.3796997,21.3911991
"12137","Jones Fork Silver Cr",2000-01-01,2000,451.2049866,7.9239998,-0.814,3.5540001,0.816,5.2849998
"12138","Jones Fork Silver Cr",2000-02-01,2000,442.5679932,8.0089998,-1.006,3.5010002,0.562,4.974
"12139","Jones Fork Silver Cr",2000-03-01,2000,64.7149963,11.6610003,-0.753,5.4540005,1.08,8.7629995
"12140","Jones Fork Silver Cr",2000-04-01,2000,70.1340027,15.5620003,2.0810001,8.8210001,1.529,12.3500004
"12141","Jones Fork Silver Cr",2000-05-01,2000,143.5590057,19.0330009,4.4380002,11.7350006,1.863,15.552
"12142","Jones Fork Silver Cr",2000-06-01,2000,23.6389999,25.8810005,9.7790003,17.8299999,4.369,24.691
"12143","Jones Fork Silver Cr",2000-07-01,2000,0,26.6459999,10.0120001,18.328001,5.625,27.0119991
"12144","Jones Fork Silver Cr",2000-08-01,2000,0.987,28.5200005,11.2890005,19.9040012,7.7059999,31.8470001
"12145","Jones Fork Silver Cr",2000-09-01,2000,58.1930008,23.1849995,7.5590005,15.3710003,4.2880001,22.3169994
"12146","Jones Fork Silver Cr",2000-10-01,2001,145.5440063,17.3470001,4.5050001,10.9260006,2.6010001,14.8809996
"12147","Jones Fork Silver Cr",2000-11-01,2001,63.3470001,9.9130001,-1.8190001,4.046,1.103,8.2510004
"12148","Jones Fork Silver Cr",2000-12-01,2001,67.7229996,11.0830002,0.189,5.6360002,2.073,9.6339998
"12149","Jones Fork Silver Cr",2001-01-01,2001,133.9680023,8.7609997,-2.279,3.2400002,1.589,8.2889996
"12150","Jones Fork Silver Cr",2001-02-01,2001,202.8150024,6.5560002,-3.256,1.6500001,0.79,6.0320001
"12151","Jones Fork Silver Cr",2001-03-01,2001,82.1119995,13.7939997,0.8790001,7.3360004,0.96,10.4429998
"12152","Jones Fork Silver Cr",2001-04-01,2001,178.2449951,11.54,-0.867,5.3360004,0.815,9.2939997
"12153","Jones Fork Silver Cr",2001-05-01,2001,11.8039999,23.5060005,7.7380004,15.6220007,5.3579998,22.6930008
"12154","Jones Fork Silver Cr",2001-06-01,2001,3.602,24.8869991,9.1490002,17.0170002,5.711,25.3810005
"12155","Jones Fork Silver Cr",2001-07-01,2001,0.203,27.434,11.7560005,19.5950012,6.3319998,28.4589996
"12156","Jones Fork Silver Cr",2001-08-01,2001,0,29.8150005,12.302001,21.0580006,8.7519999,35.2249985
"12157","Jones Fork Silver Cr",2001-09-01,2001,17.7080002,26.3220005,9.75,18.0360012,6.2220001,27.566
"12158","Jones Fork Silver Cr",2001-10-01,2002,34.3100014,22.7029991,7.7930002,15.2470007,6.2160001,22.8099995
"12159","Jones Fork Silver Cr",2001-11-01,2002,230.1300049,11.9069996,1.342,6.6240005,1.151,8.717
"12160","Jones Fork Silver Cr",2001-12-01,2002,340.2059937,6.0830002,-2.5760002,1.7530001,0.372,4.2519999
"12161","Jones Fork Silver Cr",2002-01-01,2002,149.2079926,7.3969998,-2.536,2.4300001,1.311,7.0100002
"12162","Jones Fork Silver Cr",2002-02-01,2002,123.7429962,12.1339998,0.111,6.1220002,1.989,10.257
"12163","Jones Fork Silver Cr",2002-03-01,2002,216.1439972,11.0570002,-1.58,4.7380004,1.612,9.8500004
"12164","Jones Fork Silver Cr",2002-04-01,2002,72.8010025,14.8660002,1.876,8.3710003,0.812,10.8719997
"12165","Jones Fork Silver Cr",2002-05-01,2002,59.2999992,18.2059994,4.0930004,11.1490002,1.77,14.9440002
"12166","Jones Fork Silver Cr",2002-06-01,2002,0,25.2450008,9.2810001,17.2630005,4.6599998,23.4039993
"12167","Jones Fork Silver Cr",2002-07-01,2002,0.18,29.9669991,13.0570002,21.5110016,7.552,32.3829994
"12168","Jones Fork Silver Cr",2002-08-01,2002,0,28.2919998,11.1490002,19.7200012,7.7410002,31.2649994
"12169","Jones Fork Silver Cr",2002-09-01,2002,0.841,25.7080002,9.3950005,17.5510006,7.381,27.8910007
"12170","Jones Fork Silver Cr",2002-10-01,2003,0,19.6940002,4.5630002,12.1280003,4.1760001,18.375
"12171","Jones Fork Silver Cr",2002-11-01,2003,181.8249969,14.4440002,1.8790001,8.1610003,2.635,12.2720003
"12172","Jones Fork Silver Cr",2002-12-01,2003,384.0610046,6.6950002,-1.9450001,2.375,0.695,5.1430001
"12173","Jones Fork Silver Cr",2003-01-01,2003,96.5599976,12.8039999,2.3280001,7.5650005,1.633,9.302
"12174","Jones Fork Silver Cr",2003-02-01,2003,89.5650024,8.8859997,-2.223,3.3310001,0.991,7.1799998
"12175","Jones Fork Silver Cr",2003-03-01,2003,130.5469971,11.8669996,-0.136,5.8650002,0.888,8.6219997
"12176","Jones Fork Silver Cr",2003-04-01,2003,353.9570007,8.1730003,-1.531,3.3210001,0.251,5.0479999
"12177","Jones Fork Silver Cr",2003-05-01,2003,80.0559998,18.4570007,4.1900001,11.3230009,2.063,15.5290003
"12178","Jones Fork Silver Cr",2003-06-01,2003,0,25.3889999,9.3990002,17.394001,3.6010001,23.375
"12179","Jones Fork Silver Cr",2003-07-01,2003,0.656,30.1529999,13.4490004,21.8010006,7.0799999,33.8330002
"12180","Jones Fork Silver Cr",2003-08-01,2003,32.493,27.0830002,11.5740004,19.328001,4.1890001,26.1009998
"12181","Jones Fork Silver Cr",2003-09-01,2003,9.198,27.0419998,10.3070002,18.6740017,6.9660001,30.8980007
"12182","Jones Fork Silver Cr",2003-10-01,2004,1.7539999,23.4260006,8.0320005,15.729001,6.0549998,23.6459999
"12183","Jones Fork Silver Cr",2003-11-01,2004,104.4570007,8.4650002,-1.6670001,3.3990002,1.0829999,6.7839999
"12184","Jones Fork Silver Cr",2003-12-01,2004,373.1090088,6.9060001,-1.7810001,2.562,0.591,5.0570002
"12185","Jones Fork Silver Cr",2004-01-01,2004,141.5099945,8.5229998,-1.493,3.5140002,0.92,6.5830002
"12186","Jones Fork Silver Cr",2004-02-01,2004,282.7669983,6.6030002,-2.8650002,1.868,0.61,5.3189998
"12187","Jones Fork Silver Cr",2004-03-01,2004,48.5239983,16.6189995,2.253,9.4350004,2.0840001,14.2489996
"12188","Jones Fork Silver Cr",2004-04-01,2004,33.8120003,15.71,2.1670001,8.9380007,1.728,12.9759998
"12189","Jones Fork Silver Cr",2004-05-01,2004,29.0240002,19.6639996,4.0140004,11.8380003,2.046,16.7000008
"12190","Jones Fork Silver Cr",2004-06-01,2004,10.177,24.9330006,8.7150002,16.8240013,4.329,23.8799992
"12191","Jones Fork Silver Cr",2004-07-01,2004,2.7019999,28.7320004,12.0460005,20.3890018,6.3049998,30.9179993
"12192","Jones Fork Silver Cr",2004-08-01,2004,0,28.0049992,11.618001,19.8110008,8.0649996,31.552
"12193","Jones Fork Silver Cr",2004-09-01,2004,9.5220003,24.5419998,8.1350002,16.3380013,6.573,28.1369991
"12194","Jones Fork Silver Cr",2004-10-01,2005,216.9660034,15.8850002,4.0540004,9.9690008,2.892,13.9350004
"12195","Jones Fork Silver Cr",2004-11-01,2005,91.2050018,10.2519999,-0.8280001,4.7110004,1.075,8.2110004
"12196","Jones Fork Silver Cr",2004-12-01,2005,223.9839935,9.6630001,-0.684,4.4890003,2.059,8.8889999
"12197","Jones Fork Silver Cr",2005-01-01,2005,347.928009,9.1969995,-0.86,4.1680002,1.1390001,7.3379998
"12198","Jones Fork Silver Cr",2005-02-01,2005,136.8560028,9.1719999,-0.774,4.1980004,0.688,6.4250002
"12199","Jones Fork Silver Cr",2005-03-01,2005,278.4559937,11.6829996,-0.504,5.5890002,1.163,9.4860001
"12200","Jones Fork Silver Cr",2005-04-01,2005,118.6289978,12.4519997,-0.867,5.7920003,0.495,9.4139996
"12201","Jones Fork Silver Cr",2005-05-01,2005,223.8329926,16.7999992,3.6740003,10.2360001,0.777,12.0819998
"12202","Jones Fork Silver Cr",2005-06-01,2005,81.5490036,19.757,5.8300004,12.7930002,1.25,14.9069996
"12203","Jones Fork Silver Cr",2005-07-01,2005,0,29.8740005,13.1890011,21.5310001,5.4219999,30.5230007
"12204","Jones Fork Silver Cr",2005-08-01,2005,2.194,28.8409996,11.4790001,20.1590004,5.9229999,31.6660004
"12205","Jones Fork Silver Cr",2005-09-01,2005,20.9510002,22.566,7.3490005,14.9570007,3.9319999,21.3479996
"12206","Jones Fork Silver Cr",2005-10-01,2006,38.3600006,18.7029991,4.8030005,11.7520008,2.1400001,15.6730003
"12207","Jones Fork Silver Cr",2005-11-01,2006,102.8769989,13.868,2.1400001,8.0040007,2.0009999,11.4680004
"12208","Jones Fork Silver Cr",2005-12-01,2006,566.3309937,9.0159998,-0.558,4.2280002,0.766,6.072
"12209","Jones Fork Silver Cr",2006-01-01,2006,369.8309937,8.427,-1.457,3.4850001,0.71,6.2859998
"12210","Jones Fork Silver Cr",2006-02-01,2006,185.1490021,10.4219999,-1.447,4.487,1.72,9.4890003
"12211","Jones Fork Silver Cr",2006-03-01,2006,366.1040039,5.7210002,-4.237,0.742,0.254,4.77
"12212","Jones Fork Silver Cr",2006-04-01,2006,381.105011,11.0170002,0.754,5.8850002,0.211,7.2810001
"12213","Jones Fork Silver Cr",2006-05-01,2006,37.9309998,20.8150005,5.2280002,13.0210009,1.847,17.6310005
"12214","Jones Fork Silver Cr",2006-06-01,2006,2.8529999,26.0529995,9.6890001,17.8700008,3.5339999,25.3980007
"12215","Jones Fork Silver Cr",2006-07-01,2006,0.026,30.1170006,13.486001,21.8010006,7.138,33.8829994
"12216","Jones Fork Silver Cr",2006-08-01,2006,0,27.7019997,10.2740002,18.9870014,6.152,30.2150002
"12217","Jones Fork Silver Cr",2006-09-01,2006,1.324,25.4769993,8.3100004,16.8930016,6.434,28.3700008
"12218","Jones Fork Silver Cr",2006-10-01,2007,21.7560005,18.3719997,4.0930004,11.2320004,2.9920001,15.7130003
"12219","Jones Fork Silver Cr",2006-11-01,2007,144.0939941,11.1280003,0.915,6.0210004,1.063,8.3219995
"12220","Jones Fork Silver Cr",2006-12-01,2007,167.3800049,8.6370001,-1.483,3.5770001,1.33,7.4879999
"12221","Jones Fork Silver Cr",2007-01-01,2007,70.1600037,9.5129995,-1.6670001,3.9220002,2.4130001,9.8529997
"12222","Jones Fork Silver Cr",2007-02-01,2007,343.9219971,9.0039997,-0.5700001,4.2160001,1.191,7.3860002
"12223","Jones Fork Silver Cr",2007-03-01,2007,59.9210014,15.3070002,1.6,8.4530001,1.969,13.9729996
"12224","Jones Fork Silver Cr",2007-04-01,2007,109.2509995,14.7980003,1.3150001,8.0560007,1.069,11.9890003
"12225","Jones Fork Silver Cr",2007-05-01,2007,41.1800003,21.1079998,5.6990004,13.4030008,3.4820001,19.8299999
"12226","Jones Fork Silver Cr",2007-06-01,2007,7.7540002,24.9610004,10.5100002,17.7350006,5.2410002,24.5179996
"12227","Jones Fork Silver Cr",2007-07-01,2007,0.131,29.6240005,13.6710005,21.6470013,7.7199998,32.7929993
"12228","Jones Fork Silver Cr",2007-08-01,2007,0.15,29.1889992,12.9300003,21.0590019,8.5319996,33.6279984
"12229","Jones Fork Silver Cr",2007-09-01,2007,26.2849998,22.9099998,7.8410006,15.375001,4.0300002,22.9060001
"12230","Jones Fork Silver Cr",2007-10-01,2008,61.7659988,16.9510002,4.4650002,10.7080002,2.3399999,13.6929998
"12231","Jones Fork Silver Cr",2007-11-01,2008,33.0900002,15.0279999,2.319,8.6730003,2.9949999,14.132
"12232","Jones Fork Silver Cr",2007-12-01,2008,166.0130005,5.777,-3.2300003,1.273,0.824,5.4629998
"12233","Jones Fork Silver Cr",2008-01-01,2008,340.1199951,6.0120001,-2.6070001,1.702,1.0700001,5.9809999
"12234","Jones Fork Silver Cr",2008-02-01,2008,206.4100037,8.7650003,-1.9240001,3.4200001,1.284,8.0790005
"12235","Jones Fork Silver Cr",2008-03-01,2008,47.9070015,11.9040003,-0.439,5.7320004,1.262,10.5360003
"12236","Jones Fork Silver Cr",2008-04-01,2008,12.4139996,13.9680004,-0.196,6.8860002,1.51,12.4189997
"12237","Jones Fork Silver Cr",2008-05-01,2008,55.2770004,18.3349991,4.8610001,11.5970001,2.076,16.257
"12238","Jones Fork Silver Cr",2008-06-01,2008,0,24.8369999,8.9630003,16.9000015,5.5310001,25.8589993
"12239","Jones Fork Silver Cr",2008-07-01,2008,0.002,29.3059998,13.1660004,21.2360001,7.382,33.2039986
"12240","Jones Fork Silver Cr",2008-08-01,2008,0.323,29.6819992,12.6540003,21.1670017,8.3479996,35.0550003
"12241","Jones Fork Silver Cr",2008-09-01,2008,0.055,26.5830002,9.8590002,18.2210007,6.9640002,30.4610004
"12242","Jones Fork Silver Cr",2008-10-01,2009,50.4259987,20.1410007,5.5920005,12.8660002,4.7280002,19.9249992
"12243","Jones Fork Silver Cr",2008-11-01,2009,134.6950073,13.599,2.9610002,8.2800007,1.771,10.6079998
"12244","Jones Fork Silver Cr",2008-12-01,2009,177.7870026,7.6880002,-2.342,2.6730001,1.382,7.309
"12245","Jones Fork Silver Cr",2009-01-01,2009,121.3300018,11.5430002,0.354,5.9480004,2.3889999,10.5640001
"12246","Jones Fork Silver Cr",2009-02-01,2009,249.6849976,7.414,-1.7630001,2.825,0.943,6.2690001
"12247","Jones Fork Silver Cr",2009-03-01,2009,226.7279968,10.3830004,-1.659,4.362,0.797,8.3459997
"12248","Jones Fork Silver Cr",2009-04-01,2009,55.8289986,13.8620005,0.345,7.1030002,1.312,11.6619997
"12249","Jones Fork Silver Cr",2009-05-01,2009,163.9839935,21.3250008,6.6290002,13.9770002,2.7780001,18.8190002
"12250","Jones Fork Silver Cr",2009-06-01,2009,13.4300003,21.6650009,7.8610005,14.7630005,2.362,18.6140003
"12251","Jones Fork Silver Cr",2009-07-01,2009,0.669,29.7770004,12.7530003,21.2650013,7.0960002,34.3790016
"12252","Jones Fork Silver Cr",2009-08-01,2009,1.505,28.1350002,10.6780005,19.4060001,5.5539999,31.0100002
"12253","Jones Fork Silver Cr",2009-09-01,2009,1.5779999,27.7350006,11.0120001,19.3730011,6.8340001,31.4799995
"12254","Jones Fork Silver Cr",2009-10-01,2010,122.9049988,16.8659992,3.6220002,10.243,1.449,13.3219995
"12255","Jones Fork Silver Cr",2009-11-01,2010,38.5060005,13.0129995,1.501,7.2560005,1.964,11.8789997
"12256","Jones Fork Silver Cr",2009-12-01,2010,185.6889954,7.007,-2.7360001,2.135,0.911,5.836
"12257","Jones Fork Silver Cr",2010-01-01,2010,225.2929993,8.6689997,-0.081,4.2930002,0.766,5.9850001
"12258","Jones Fork Silver Cr",2010-02-01,2010,146.5070038,8.6289997,-0.8750001,3.8760002,0.404,6.7810001
"12259","Jones Fork Silver Cr",2010-03-01,2010,161.4420013,11.0480003,-1.401,4.8230004,0.804,10.2299995
"12260","Jones Fork Silver Cr",2010-04-01,2010,221.5420074,10.4239998,-1.399,4.5120001,0.332,7.7800002
"12261","Jones Fork Silver Cr",2010-05-01,2010,140.9389954,14.1169996,0.8420001,7.4790006,0.652,10.1619997
"12262","Jones Fork Silver Cr",2010-06-01,2010,6.638,22.2959995,8.21,15.2520008,2.1359999,18.5310001
"12263","Jones Fork Silver Cr",2010-07-01,2010,0.283,28.3339996,12.9490004,20.6410007,6.691,28.5499992
"12264","Jones Fork Silver Cr",2010-08-01,2010,0.953,26.7040005,10.0200005,18.3620014,5.948,28.0259991
"12265","Jones Fork Silver Cr",2010-09-01,2010,0.761,25.3199997,8.7290001,17.0240002,5.3049998,26.632
"12266","Jones Fork Silver Cr",2010-10-01,2011,242.1199951,17.7180004,6.4490004,12.0830002,1.87,13.3249998
"12267","Jones Fork Silver Cr",2010-11-01,2011,215.5509949,10.4519997,-0.263,5.0940003,1.237,9.1969995
"12268","Jones Fork Silver Cr",2010-12-01,2011,406.9370117,7.4959998,-0.495,3.5000002,0.53,4.908
"12269","Jones Fork Silver Cr",2011-01-01,2011,61.8919983,10.1099997,-0.428,4.8400002,2.0079999,9.6070004
"12270","Jones Fork Silver Cr",2011-02-01,2011,223.0950012,6.5229998,-3.4640002,1.529,1.2970001,6.9380002
"12271","Jones Fork Silver Cr",2011-03-01,2011,477.743988,7.5229998,-1.45,3.0360003,0.357,5.257
"12272","Jones Fork Silver Cr",2011-04-01,2011,110.0530014,11.4250002,-0.05,5.6870003,0.553,8.1689997
"12273","Jones Fork Silver Cr",2011-05-01,2011,108.4929962,14.2969999,1.853,8.0740004,1.252,10.8389997
"12274","Jones Fork Silver Cr",2011-06-01,2011,86.6910019,19.9659996,7.1900005,13.578001,2.3510001,15.7889996
"12275","Jones Fork Silver Cr",2011-07-01,2011,0.223,26.2350006,11.2180004,18.7260017,3.4059999,24.2390003
"12276","Jones Fork Silver Cr",2011-08-01,2011,0,27.7670002,11.5640001,19.6650009,4.473,29.6000004
"12277","Jones Fork Silver Cr",2011-09-01,2011,12.0299997,26.4610004,11.0310001,18.7460003,4.8390002,27.6959991
"12278","Jones Fork Silver Cr",2011-10-01,2012,97.3560028,19.2220001,5.9150004,12.5680008,1.92,15.2209997
"12279","Jones Fork Silver Cr",2011-11-01,2012,46.5699997,11.283,-0.075,5.6030002,1.118,8.7119999
"12280","Jones Fork Silver Cr",2011-12-01,2012,1.525,9.882,-1.4810001,4.2000003,2.2590001,9.9130001
"12281","Jones Fork Silver Cr",2012-01-01,2012,198.3549957,11.7200003,0.575,6.1470003,2.414,10.2209997
"12282","Jones Fork Silver Cr",2012-02-01,2012,52.632,9.3479996,-1.7460001,3.8000002,1.128,8.6940002
"12283","Jones Fork Silver Cr",2012-03-01,2012,310.7919922,8.9790001,-1.064,3.9570003,0.709,6.4439998
