Site_number,Site_name,Site_type,Lat,Long,Datum
374500119354501,YOSEMITE C BL LO YOSEMITE FALLS A YOSEMITE VILLAGE,Stream,37.75,-119.5958333,NAD83
374501118561501,OWENS R BL BIG SPRINGS NR MAMMOTH LAKES CA,Stream,37.7502097,-118.9384738,NAD83
374506118585701,GLASS C NR CRESTVIEW NR MAMMOTH LAKES CA,Stream,37.75159857,-118.9834762,NAD83
374525118532701,MONO TUNNEL EAST PORTAL NR CRESTVIEW CA,Stream,37.7568762,-118.8918047,NAD83
374530119152600,LYELL FORK TUOLUMNE R NR TUOLUMNE MEADOWS CA,Stream,37.7583333,-119.2580556,NAD83
374531119354701,YOSEMITE C AB UP YOSEMITE FALLS A YOSEMITE VILLAGE,Stream,37.7586111,-119.5963889,NAD83
374534119315200,TENAYA C NR HALF DOME AB MIRROR LK CA,Stream,37.7593693,-119.5321069,NAD83
374537120594101,STANISLAUS RIVER AT MCHENRY AVE NR ESCALON CA,Stream,37.76020567,-120.9957692,NAD83
374551119251601,ECHO C NR YOSEMITE VALLEY CA,Stream,37.7643,-119.4211306,NAD83
374553119070101,REVERSED C A DREAM MTN RD NR JUNE LAKE CA,Stream,37.76465316,-119.1179232,NAD83
374557119055501,REVERSED C A REVERSED C ROAD NR JUNE LAKE CA,Stream,37.7657643,-119.0995896,NAD83
374557119071401,RUSH C A HWY 158 NR JUNE LAKE CA,Stream,37.7657642,-119.1215344,NAD83
374603119245500,ECHO C NR TUOLUMNE MEADOWS CA,Stream,37.76742654,-119.4162674,NAD83
374613119052201,REVERSED C BL SKI AREA A HWY 158 NR JUNE LAKE CA,Stream,37.7702087,-119.0904229,NAD83
374615119322101,SNOW C BLW FOOTBRIDGE NR YOSEMITE VILLAGE CA,Stream,37.7708333,-119.5391667,NAD83
374618119045801,REVERSED C BL GULL LAKE A HWY 158 NR JUNE LAKE CA,Stream,37.77159758,-119.0837562,NAD83
374620119155200,MACLURE C AB LYELL FORK NR TUOLUMNE MEADOWS CA,Stream,37.7722222,-119.2644444,NAD83
374622119231101,FLETCHER C BL EMERIC LAKE NR TUOLUMNE MEADOWS CA,Stream,37.77277778,-119.3863889,NAD83
374626119045401,GULL LAKE SITE 3 NR JUNE LAKE CA,Stream,37.77381974,-119.082645,NAD83
374628119072801,SILVER LAKE SITE 3 NR JUNE LAKE CA,Stream,37.77437507,-119.1254235,NAD83
374635119050801,GULL LAKE SITE 1 A JUNE LAKE CA,Stream,37.77631965,-119.086534,NAD83
374636119044801,GULL LAKE SITE 2 NR JUNE LAKE CA,Stream,37.77659745,-119.0809784,NAD83
374638119044401,GULL LAKE A GULL LAKE MARINA A JUNE LAKE CA,Stream,37.77715299,-119.0798673,NAD83
374638119072101,SILVER LAKE SITE 2 NR JUNE LAKE CA,Stream,37.77715277,-119.123479,NAD83
374640119044501,GULL LAKE INLET A JUNE LAKE CA,Stream,37.7777085,-119.080145,NAD83
374640119154101,LYELL FORK TUOLUMNE R BL MACLURE C NR TUOLUMNE MDW,Stream,37.77777778,-119.2613889,NAD83
374643119073701,SILVER LAKE SITE 1 NR JUNE LAKE CA,Stream,37.7785416,-119.1279236,NAD83
374644119223601,FLETCHER C AB EMERIC LAKE NR TUOLUMNE MEADOWS CA,Stream,37.77888889,-119.3766667,NAD83
374650119073901,ALGER C A HWY 158 NR AB SILVER LAKE NR JUNE LK CA,Stream,37.78048599,-119.1284792,NAD83
374652119043801,JUNE LAKE OUTLET AT JUNE LAKE CA,Stream,37.78104178,-119.0782007,NAD83
374652119073201,SILVER LAKE A USFS BOAT RAMP NR JUNE LAKE CA,Stream,37.780486,-119.1265347,NAD83
374657119043101,JUNE LAKE A JUNE LAKE MARINA A JUNE LAKE CA,Stream,37.7824306,-119.0762562,NAD83
374702119250200,CATHEDRAL FORK NR TUOLUMNE MEADOWS CA,Stream,37.783815,-119.4182124,NAD83
374723119175601,IRELAND C BL IRELAND LK OUTLET NR TUOLUMNE MEADOWS,Stream,37.78963056,-119.2988889,NAD83
374727119210000,FLETCHER C BL VOGELSANG HIGH SIERRA CAMP CA,Stream,37.79076075,-119.3509867,NAD83
374730119173501,IRELAND C NR TUOLUMNE MEADOWS CA,Stream,37.7914962,-119.293893,NAD83
374737121182701,DELTA RMP SOUT-011,Stream,37.7936861,-121.3074667,NAD83
374739119255901,SUNRISE C NR YOSEMITE VALLEY CA,Stream,37.79403889,-119.432961,NAD83
374740119253800,LONG MDW C TRIB NR SUNRISE HSC CA,Stream,37.79437015,-119.4282133,NAD83
374742119154401,LYELL FK TUOLUMNE R .56 MI BL KUNA C NR TUOLUMNE M,Stream,37.795,-119.2618889,NAD83
374746119203701,FLETCHER C BL FLETCHER LK NR TUOLUMNE MEADOWS CA,Stream,37.7961861,-119.3436194,NAD83
374748121280201,DELTA RMP SOUT-015,Stream,37.7966611,-121.467286,NAD83
374749119202500,FLETCHER C AB FLETCHER LAKE CA,Stream,37.7968719,-119.3412642,NAD83
374806121184701,DELTA RMP SOUT-027,Stream,37.80178889,-121.3131806,NAD83
374811119254601,LONG MEADOW C A JOHN MUIR TR NR TUOLUMNE MEADOWS,Stream,37.80308056,-119.4295194,NAD83
374813119154901,LYELL FK TUOLUMNE R 1.4 MI BL KUNA C NR TUOLUMNE M,Stream,37.8036111,-119.263611,NAD83
374813121244901,OLD RIVER A PARADISE CUT NR TRACY CA,Stream,37.8036111,-121.4138056,NAD83
374815120432201,STANISLAUS R A MILE 50 NR KNIGHTS FERRY CA,Stream,37.80409439,-120.723818,NAD83
374827121245501,DELTA RMP SOUT-004,Stream,37.80751389,-121.4153556,NAD83
374831119512700,SF TUOLUMNE R A CARLTON GUARD STATION CA,Stream,37.8085361,-119.8585118,NAD83
374833119160101,LYELL FORK AB MIDDLE LYELL MDW NR TUOLUMNE MEADOWS,Stream,37.80916667,-119.2669444,NAD83
374838119255000,LONG MDW C AB SUNRISE HSC CA,Stream,37.81048086,-119.4315472,NAD83
374906119162301,LYELL FORK BL MIDDLE LYELL MDW NR TUOLUMNE MEADOWS,Stream,37.8183333,-119.2730556,NAD83
374910121204301,OLD RIVER A STEWART TRACT NR LATHROP CA,Stream,37.8195,-121.3453889,NAD83
374911121313501,DELTA RMP SOUT-021,Stream,37.81976944,-121.5264583,NAD83
374913121293301,DELTA RMP SOUT-009,Stream,37.8202833,-121.492475,NAD83
374916121223901,OLD RIVER NR LATHROP CA,Stream,37.82119444,-121.377611,NAD83
374925119164401,IRELAND C AB LYELL FK NR TUOLUMNE MEADOWS CA,Stream,37.8236111,-119.2788889,NAD83
374933119280501,TENAYA C BL TENAYA LK OUTLET NR TUOLUMNE MEADOWS,Stream,37.8257,-119.4680722,NAD83
374940119164801,LYELL FORK ABV IRELAND C NR TUOLUMNE MEADOWS CA,Stream,37.82778889,-119.28,NAD83
374952119194801,UNNAMED TRIB 2 A RAFFERTY C NR TUOLOMNE MEADOWS CA,Stream,37.83098056,-119.3300139,NAD83
374954119294801,SNOW C BL SNOW FLAT MEADOW NR YOSEMITE VILLAGE CA,Stream,37.83166667,-119.4966667,NAD83
374956119351900,YOSEMITE C NR YOSEMITE C CAMPGROUND CA,Stream,37.83214574,-119.5896114,NAD83
375000119270000,TENAYA C AB TENAYA LK CA,Stream,37.83325778,-119.4509933,NAD83
375000119294401,SNOW C AB SNOW FLAT MEADOW NR YOSEMITE VILLAGE CA,Stream,37.8333333,-119.4955556,NAD83
375009121331801,DELTA RMP CENT-001,Stream,37.83572778,-121.555036,NAD83
375029121190601,SAN JOAQUIN R NR LATHROP CA,Stream,37.84138889,-121.3185,NAD83
375036119245101,CATHEDRAL C A JOHN MUIR TR NR TUOLUMNE MEADOWS CA,Stream,37.84323056,-119.414111,NAD83
375117119192101,UNNAMED TRIB A RAFFERTY C NR TUOLOMNE MEADOWS CA,Stream,37.85470278,-119.3224417,NAD83
375120121110300,LONE TREE C A AUSTIN RD NR MANTECA CA,Stream,37.85548167,-121.1852197,NAD83
375137119140301,PARKER PASS C AB PARKER MDW NR TUOLUMNE MEADOWS CA,Stream,37.86027778,-119.2341667,NAD83
375144119241601,CATHEDRAL C AB JOHN MUIR TRAIL NR TUOLUMNE MEADOWS,Stream,37.8622222,-119.4044444,NAD83
375145119241501,CATHEDRAL C BL JOHN MUIR TR NR TUOLUMNE MEADOWS CA,Stream,37.8625,-119.4041667,NAD83
375146119141101,PARKER PASS C BL PARKER MDW NR TUOLUMNE MEADOWS CA,Stream,37.86277778,-119.2363889,NAD83
375154121193101,SAN JOAQUIN R NR BOWMAN RD BRIDGE NR LATHROP CA,Stream,37.8651111,-121.3253056,NAD83
375200119192101,RAFFERTY C NR TUOLUMNE MEADOWS CA,Stream,37.86666667,-119.3225,NAD83
375210119194200,LYELL FORK IN TUOLUMNE MEADOWS CA,Stream,37.8693703,-119.3293213,NAD83
375211119195400,LYELL FORK AB TWIN BRIDGES NR TUOLUMNE MEADOWS CA,Stream,37.8697222,-119.3316667,NAD83
375218119383500,M TUOLUMNE R AB WHITE WOLF CA,Stream,37.87158937,-119.644059,NAD83
375233119200401,DANA FORK A FOOTBRIDGE NR TUOLUMNE MEADOWS CA,Stream,37.8758333,-119.3344444,NAD83
375234119211400,TUOLUMNE R AB HWY120 BRIDGE A TUOLUMNE MEADOWS CA,Stream,37.8761111,-119.3538889,NAD83
375234119225900,TUOLUMNE R AB BUDD C A TUOLUMNE MEADOWS CA,Stream,37.8761111,-119.3830556,NAD83
375240119194600,DANA FORK NR TUOLUMNE MEADOWS CA,Stream,37.87770344,-119.3304327,NAD83
375240119225800,TUOLUMNE R BL TUOLUMNE MEADOWS CA,Stream,37.8777025,-119.3837688,NAD83
375241121343701,OLD R NR DISCOVERY BAY CA,Stream,37.88996389,-121.5733417,NAD83
375244119163601,DANA FORK A HIGHWAY 120 NR TUOLUMNE MEADOWS CA,Stream,37.87888889,-119.2766667,NAD83
375245119180700,DANA FORK BL GAYLOR CREEK NR TUOLUMNE MEADOWS CA,Stream,37.87916667,-119.3019444,NAD83
375245119180901,GAYLOR C AB DANA FORK NR TUOLUMNE MEADOWS CA,Stream,37.8792111,-119.3024667,NAD83
375245119212901,DOG C BLW STABLES NR TUOLUMNE MEADOWS CA,Stream,37.87916667,-119.3580556,NAD83
375251119161201,DANA FORK A DANA MEADOW NR TUOLUMNE MEADOWS CA,Stream,37.8808333,-119.27,NAD83
375251119180601,GAYLOR C 0.12 MI AB HWY 120 NR TUOLUMNE MEADOWS CA,Stream,37.8808333,-119.3016667,NAD83
375252119180601,GAYLOR C 0.14 MI AB HWY 120 NR TUOLUMNE MEADOWS C,Stream,37.8811111,-119.3016667,NAD83
375252121145401,FRENCH CAMP SLOUGH A AIRPORT WAY NR STOCKTON CA,Stream,37.8810366,-121.2493883,NAD83
375254119211801,DOG C ABV STABLES NR TUOLUMNE MEADOWS CA,Stream,37.88166667,-119.355,NAD83
375258119225901,DELANEY C BL DELANEY MEADOW NR TUOLUMNE MEADOWS CA,Stream,37.88277778,-119.3830556,NAD83
375300119392500,M TUOLUMNE R BL WHITE WOLF CA,Stream,37.88325578,-119.6579488,NAD83
375303119224101,DELANEY C BL PACIFIC CREST TR NR TUOLUMNE MEADOWS,Stream,37.88416667,-119.3780556,NAD83
375304119224201,DELANEY C AB DELANY MDW NR TUOLUMNE MEADOWS CA,Stream,37.8846111,-119.3785389,NAD83
375306119223001,DELANEY C AB PACIFIC CREST TR NR TUOLUMNE MEADOWS,Stream,37.885,-119.375,NAD83
375310119231801,TUOLUMNE R .45 MI BL DELANEY C NR TUOLUMNE MEADOWS,Stream,37.8861111,-119.3872222,NAD83
375312121264001,DELTA RMP SOUT-018,Stream,37.88672778,-121.4445028,NAD83
375320121160801,FRENCH CAMP SLOUGH A FRENCH CAMP CA,Stream,37.88888889,-121.2690278,NAD83
375322121342901,DELTA RMP CENT-021,Stream,37.8893,-121.5746694,NAD83
375340121362201,DISCOVERY BAY A COVE CT NR BYRON CA,Stream,37.8945,-121.6059806,NAD83
375342121194301,SAN JOAQUIN R NR FRENCH CAMP CA,Stream,37.8951111,-121.328611,NAD83
375405121365001,DELTA RMP CENT-005,Stream,37.901525,-121.6139972,NAD83
375412121352901,DISCOVERY BAY A HARBOR DR NR ORWOOD CA,Stream,37.90321944,-121.591511,NAD83
375415121364201,DISCOVERY BAY A SAND BAY NR BIXLER CA,Stream,37.90408889,-121.6117694,NAD83
375422121351401,INDIAN SL A DISCOVERY BAY MARINA BT RMP A DISC BAY,Stream,37.9061111,-121.5872222,NAD83
375430121352601,DISCOVERY BAY A DRAKES DR NR ORWOOD CA,Stream,37.90843056,-121.59045,NAD83
375433119250900,TUOLUMNE RIVER BL CONNESS C NR TUOLUMNE MEADOWS CA,Stream,37.90970278,-119.4206972,NAD83
375438119245600,CONNESS C BL GLEN AULIN HSC CA,Stream,37.910479,-119.4165492,NAD83
375439119252500,TUOLUMNE R NR GLEN AULIN BL CONNESS C CA,Stream,37.91075665,-119.4246052,NAD83
375448119161101,LOWER GAYLOR LAKE OUTLET NR TUOLUMNE MEADOWS CA,Stream,37.9133333,-119.2697222,NAD83
375451121360601,DISCOVERY BAY A LIDO CIR NR BIXLER CA,Stream,37.91418056,-121.6016389,NAD83
375500121191701,DELTA RMP SOUT-025,Stream,37.91662778,-121.3214389,NAD83
375505119163201,MIDDLE GRANITE LAKE OUTLET NR TUOLUMNE MEADOWS CA,Stream,37.91777778,-119.2752778,NAD83
375506121351201,INDIAN SLOUGH A DISCOVERY BAY CA,Stream,37.9184,-121.5867694,NAD83
375509119263501,TUOLUMNE R NR FALLS RIDGE EAST NR TUOLUMNE MEADOWS,Stream,37.91913056,-119.443111,NAD83
375513121332101,DELTA RMP CENT-017,Stream,37.9202611,-121.5556889,NAD83
375516121310201,DELTA RMP CENT-002,Stream,37.921025,-121.5173528,NAD83
375520119371000,TUOLUMNE R AB HETCH HETCHY RE BL PIUTE C CA,Stream,37.9221439,-119.6204478,NAD83
375550119305801,TUOLUMNE R AB WATERFALL NR TUOLUMNE MEADOWS CA,Stream,37.93058889,-119.5160306,NAD83
375550119310901,TUOLUMNE R BL WATERFALL NR TUOLUMNE MEADOWS CA,Stream,37.9306611,-119.519161,NAD83
375554119280301,TUOLUMNE R BL RETURN C NR TUOLUMNE MEADOWS CA,Stream,37.93166667,-119.4675,NAD83
375554119354001,TUOLUMNE R 200 FT BL FOOTBRIDGE A PATE VALLEY CA,Stream,37.9315611,-119.5943806,NAD83
375555119353901,TUOLUMNE R BL FOOTBRIDGE A PATE VALLEY CA,Stream,37.93204167,-119.5942167,NAD83
375556119275701,RETURN C AB FOOTBRIDGE NR TUOLUMNE MEADOWS CA,Stream,37.9322222,-119.4658333,NAD83
375557119350301,TUOLUMNE R NR PATE VALLEY NR TUOLUMNE MEADOWS CA,Stream,37.93251389,-119.5840917,NAD83
375600119354900,PIUTE C IN PATE VALLEY CA,Stream,37.9332548,-119.597947,NAD83
375606119293501,TUOLUMNE R NR FALLS RIDGE WEST NR TUOLUMNE MEADOWS,Stream,37.9351,-119.492961,NAD83
375611119325901,TUOLUMNE R NR RODGERS CYN NR TUOLUMNE MEADOWS CA,Stream,37.93643056,-119.5496194,NAD83
375613119200701,UPPER YOUNG LAKE OUTLET NR TUOLUMNE MEADOWS CA,Stream,37.9370833,-119.3353889,NAD83
375615121200501,SAN JOAQUIN R A NAVY DR NR STOCKTON CA,Stream,37.9374611,-121.3348556,NAD83
375616119204401,LOWER YOUNG LAKE OUTLET NR TUOLUMNE MEADOWS CA,Stream,37.93777778,-119.3455556,NAD83
375622121332201,RAILROAD CUT A OLD R NR BRENTWOOD CA,Stream,37.93947778,-121.556175,NAD83
375627121333701,OLD RIVER A FAY ISLAND NR MIDDLE RIVER CA,Stream,37.9408611,-121.56015,NAD83
375633121333301,DELTA RMP CENT-013,Stream,37.94248056,-121.5592806,NAD83
375643119203901,UNNAMED TRIB NR WHITE MT NR TUOLUMNE MEADOWS CA,Stream,37.94527778,-119.3441667,NAD83
375649121202101,SAN JOAQUIN R NR STOCKTON CA,Stream,37.94686848,-121.3402249,NAD83
375701121564401,MT DIABLO C A CLAYTON CA,Stream,37.95036389,-121.9456472,NAD83
375706121201001,SAN JOAQUIN R AB MCCOY AVE NR STOCKTON CA,Stream,37.95173889,-121.3361694,NAD83
375708121194001,PORT OF STOCKTON A PORT RD 5 NR STOCKTON CA,Stream,37.952175,-121.327661,NAD83
375709121190301,PORT OF STOCKTON NR STOCKTON CA,Stream,37.9524,-121.3175,NAD83
375710121202901,DELTA RMP SOUT-013,Stream,37.9526833,-121.3414972,NAD83
375711121182001,SAN JOAQUIN R A MORMON SLOUGH A STOCKTON CA,Stream,37.95318056,-121.3055306,NAD83
375712121185101,PORT OF STOCKTON A TURNING BASIN A STOCKTON CA,Stream,37.95343889,-121.3140917,NAD83
375716119430401,RANCHERIA C AB HETCH HETCHY RES NR WHITE WOLF CA,Stream,37.955,-119.7177778,NAD83
375717119424900,RANCHERIA C AB RANCHERIA FALLS CA,Stream,37.954643,-119.7146188,NAD83
375718119430301,RANCHERIA C 0.45 MI BL RANCHERIA FALLS CA,Stream,37.95486944,-119.717425,NAD83
375719119424901,RANCHERIA C 0.21 MI BL RANCHERIA FALLS CA,Stream,37.9553972,-119.7135,NAD83
375719121205401,SAN JOAQUIN R A ATHERTON ISLAND NR STOCKTON CA,Stream,37.9553,-121.348211,NAD83
375721121314301,MIDDLE R NR MIDDLE RIVER CA,Stream,37.9558333,-121.5287778,NAD83
375729119434001,TILTILL C AB HETCH HETCHY RES NR WHITE WOLF CA,Stream,37.95805556,-119.7277778,NAD83
375730121224601,DELTA RMP SOUT-002,Stream,37.958225,-121.3794917,NAD83
375737121361501,WERNER SLOUGH NR KNIGHTSEN CA,Stream,37.96027778,-121.6041667,NAD83
375747121215401,SAN JOAQUIN R A ROUGH AND READY ISLAND NR STOCKTON,Stream,37.96305556,-121.365,NAD83
375748119455401,FALLS CREEK AB HETCH HETCHY RES NR WHITE WOLF CA,Stream,37.9633333,-119.765,NAD83
375810119455200,FALLS C AB WAPAMA FALLS CA,Stream,37.9693649,-119.765454,NAD83
375817121300001,EMPIRE CUT NR MIDDLE RIVER CA,Stream,37.9715,-121.5,NAD83
375817121304601,EMPIRE CUT A MILDRED ISLAND NR ORWOOD CA,Stream,37.97145,-121.5128806,NAD83
375826121314201,MILDRED ISLAND SITE 2.4 NR ORWOOD CA,Stream,37.97388889,-121.5283333,NAD83
375827121311401,MILDRED ISLAND SITE 1.4 NR ORWOOD CA,Stream,37.97416667,-121.5205556,NAD83
375831121223701,SAN JOAQUIN R A BUCKLEY COVE NR STOCKTON CA,Stream,37.97527778,-121.3769444,NAD83
375831121314501,DELTA RMP CENT-026,Stream,37.97531944,-121.5292389,NAD83
375835121305201,DELTA RMP CENT-010,Stream,37.9764583,-121.5146167,NAD83
375839121343201,DELTA RMP CENT-029,Stream,37.97747778,-121.5755472,NAD83
375840121315801,MIDDLE R A BACON ISLAND NR ORWOOD CA,Stream,37.9776611,-121.532861,NAD83
375841121225601,SAN JOAQUIN R AB BUCKLEY COVE NR STOCKTON CA,Stream,37.97805556,-121.3822222,NAD83
375842121312201,MILDRED ISLAND SOUTH SITE NR ORWOOD CA,Stream,37.97825,-121.522861,NAD83
375858119503000,FROG C A LK ELEANOR CA,Stream,37.9826985,-119.8426786,NAD83
375858121313301,MILDRED ISLAND SITE 2.3 NR ORWOOD CA,Stream,37.98277778,-121.5258333,NAD83
375910121311201,MILDRED ISLAND SITE 1.5 NR ORWOOD CA,Stream,37.9861111,-121.52,NAD83
375912121345301,OLD R A HOLLAND TRACT NR ORWOOD CA,Stream,37.98669444,-121.581361,NAD83
375916121313301,MILDRED ISLAND SITE 2.5 NR ORWOOD CA,Stream,37.98777778,-121.5258333,NAD83
375918121310901,MILDRED ISLAND SITE 1.3 NR ORWOOD CA,Stream,37.98301944,-121.5206806,NAD83
375919121310901,MILDRED ISLAND SITE 1.2 NR ORWOOD CA,Stream,37.9886111,-121.5191667,NAD83
375920121314801,MIDDLE R A MILDRED ISLAND NR ORWOOD CA,Stream,37.99438889,-121.5294167,NAD83
375924121312601,MILDRED ISLAND SITE 2.2 NR ORWOOD CA,Stream,37.99,-121.5238889,NAD83
375927121414701,MARSH C A OAKLEY CA,Stream,37.9908333,-121.6963889,NAD83
375928121344001,DELTA RMP CENT-009,Stream,37.9910861,-121.5777806,NAD83
375930119520000,KIBBIE C A LK ELEANOR CA,Stream,37.99158738,-119.8676793,NAD83
375930121305501,DELTA RMP CENT-018,Stream,37.9915611,-121.51535,NAD83
375933121312401,DELTA RMP CENT-006,Stream,37.99241944,-121.523361,NAD83
375938121310601,MILDRED ISLAND NORTH SITE NR ORWOOD CA,Stream,37.9940111,-121.51835,NAD83
375941121304301,MIDDLE R A LATHAM SLOUGH NR ORWOOD CA,Stream,37.99468056,-121.5119,NAD83
375944121252301,SAN JOAQUIN R A WINDMILL COVE RD NR HOLT CA,Stream,37.99418056,-121.4143667,NAD83
375944121310401,MILDRED ISLAND SITE 1.1 NR ORWOOD CA,Stream,37.99555556,-121.5177778,NAD83
375945121220801,DELTA RMP SOUT-023,Stream,37.9959,-121.3688444,NAD83
375949121251001,FOURTEENMILE SLOUGH NR HOLT CA,Stream,37.99703889,-121.4193194,NAD83
375950121250600,SAN JOAQUIN R A RINDGE PUMP - TIDE GAGE CA,Stream,37.99714494,-121.4193942,NAD83
375950121311701,MILDRED ISLAND SITE 2.1 NR ORWOOD CA,Stream,37.9972222,-121.5213889,NAD83
375952121243601,DELTA RMP SOUT-007,Stream,37.99765556,-121.4100417,NAD83
375954119495000,ELEANOR C A LK ELEANOR CA,Stream,37.9982536,-119.8315672,NAD83
380000121340801,CONNECTION SLOUGH NR MIDDLE RIVER CA,Stream,38,-121.569,NAD83
380000121373001,SAND MOUND SLOUGH A BETHEL ISLAND CA,Stream,38,-121.6251944,NAD83
380008121344601,OLD R A RHODE ISLAND NR BETHEL ISLAND CA,Stream,38.00215,-121.5794194,NAD83
380013119253301,MATTERHORN C BL MATTERHORN MDW NR TUOLUMNE MEADOW,Stream,38.0036111,-119.4258333,NAD83
380013121314401,DELTA RMP CENT-022,Stream,38.00363889,-121.5288389,NAD83
380020121263901,DELTA RMP SOUT-010,Stream,38.00563889,-121.4442944,NAD83
380022119223601,RETURN C A VIRGINIA CYN NR TUOLUMNE MEADOWS CA,Stream,38.0061111,-119.3766667,NAD83
380028121272101,DELTA RMP SOUT-026,Stream,38.00774444,-121.4557556,NAD83
380029119251301,MATTERHORN C AB MATTERHORN MDW NR TUOLUMNE MEADOWS,Stream,38.00805556,-119.4202778,NAD83
380034119232601,SPILLER CREEK NR TUOLUMNE MEADOWS CA,Stream,38.0083333,-119.391111,NAD83
380035121324801,DELTA RMP CENT-025,Stream,38.00963056,-121.5467806,NAD83
380040121273501,DELTA RMP SOUT-030,Stream,38.01116389,-121.459686,NAD83
380118121440701,DELTA RMP CONF-004,Stream,38.0217,-121.735161,NAD83
380118121482301,SAN JOAQUIN R A KIMBALL ISLAND NR ANTIOCH CA,Stream,38.0216111,-121.8063056,NAD83
380123121304901,DELTA RMP CENT-012,Stream,38.0232,-121.5137194,NAD83
380124121312501,MIDDLE R A COULUMBIA CUT NR TERMINOUS CA,Stream,38.0169111,-121.5184778,NAD83
380124121490901,SAN JOAQUIN R NR ANTIOCH POINT NR ANTIOCH CA,Stream,38.02323056,-121.8192694,NAD83
380125121303601,COLUMBIA CUT NR MIDDLE RIVER CA,Stream,38.02380556,-121.51,NAD83
380126121485801,DELTA RMP CONF-005,Stream,38.0238611,-121.816111,NAD83
380131121280501,SAN JOAQUIN R A TINSLEY ISLAND NR TERMINOUS CA,Stream,38.03908889,-121.4927778,NAD83
380131121445401,DELTA RMP CONF-010,Stream,38.0252,-121.7482806,NAD83
380136121362001,FRANKS TRACT SITE P3S3 NR BETHEL ISLAND CA,Stream,38.0267,-121.6055306,NAD83
380138121441401,SAN JOAQUIN R A CHANNEL MARKER 18 NR OAKLEY CA,Stream,38.02715556,-121.7372639,NAD83
380138121484001,DELTA RMP CONF-021,Stream,38.02723889,-121.8112389,NAD83
380140121361501,FRANKS TRACT SITE P3S1 NR BETHEL ISLAND CA,Stream,38.0278,-121.6042889,NAD83
380142121362301,FRANKS TRACT SITE P3S2 NR BETHEL ISLAND CA,Stream,38.02828056,-121.6063889,NAD83
380144121363701,FRANKS TRACT SITE 2.5 NR BETHEL ISLAND CA,Stream,38.02888889,-121.6102778,NAD83
380145121350001,DELTA RMP CENT-020,Stream,38.02918889,-121.5833806,NAD83
380146121292401,SAN JOAQUIN R BL FERN ISLAND NR TERMINOUS CA,Stream,38.02938889,-121.49,NAD83
380146121451401,DELTA RMP CONF-003,Stream,38.0293611,-121.754011,NAD83
380148121365201,PIPER SLOUGH NR BETHEL ISLAND CA,Stream,38.03,-121.6145,NAD83
380148121400401,TAYLOR SLOUGH NR BETHEL ISLAND CA,Stream,38.03,-121.668,NAD83
380151121440801,SAN JOAQUIN R A SHERMAN ISLAND NR OAKLEY CA,Stream,38.0309,-121.7356,NAD83
380152121361901,FRANKS TRACT SITE 2.4 NR BETHEL ISLAND CA,Stream,38.0311111,-121.6052778,NAD83
380157121360501,FRANKS TRACT SITE P1S3 NR BETHEL ISLAND CA,Stream,38.0324111,-121.60135,NAD83
380158121224701,DELTA RMP SOUT-006,Stream,38.03282778,-121.3798417,NAD83
380159121360301,FRANKS TRACT SITE 2.3 NR BETHEL ISLAND CA,Stream,38.03305556,-121.6008333,NAD83
380159121360601,FRANKS TRACT SITE P1S1 NR BETHEL ISLAND CA,Stream,38.0331611,-121.601761,NAD83
380202121360801,FRANKS TRACT SITE P1S2 NR BETHEL ISLAND CA,Stream,38.03385,-121.6021389,NAD83
